% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
1.781	0	0	179	2	12	28	9422	0	0	0
1.782	0	0	179	3	15	28	9422	0	0	0
1.783	0	0	179	4	20	28	9422	0	0	0
1.784	0	0	179	5	9	28	9422	0	0	0
1.785	0	0	179	6	16	28	9422	0	0	0
1.786	0	0	179	7	5	28	9422	0	0	0
1.787	0	0	179	8	4	28	9422	0	0	0
1.788	0	0	179	9	11	28	9422	0	0	0
1.789	0	0	179	10	3	28	9422	0	0	0
1.79	0	0	180	1	8	28	9422	0	0	0
1.791	0	0	180	2	12	28	9422	0	0	0
1.792	0	0	180	3	9	28	9422	0	0	0
1.793	0	0	180	4	15	28	9422	0	0	0
1.794	0	0	180	5	4	28	9422	0	0	0
1.795	0	0	180	6	3	28	9422	0	0	0
1.796	0	0	180	7	20	28	9422	0	0	0
1.797	0	0	180	8	5	28	9422	0	0	0
1.798	0	0	180	9	11	28	9422	0	0	0
1.799	0	0	180	10	8	28	9422	0	0	0
1.8	0	0	181	1	12	28	9422	0	0	0
1.801	0	0	181	2	4	28	9422	0	0	0
1.802	0	0	181	3	15	28	9422	0	0	0
1.803	0	0	181	4	20	28	9422	0	0	0
1.804	0	0	181	5	5	28	9422	0	0	0
1.805	0	0	181	6	9	28	9422	0	0	0
1.806	0	0	181	7	16	28	9422	0	0	0
1.807	0	0	181	8	11	28	9422	0	0	0
1.808	0	0	181	9	4	28	9422	0	0	0
1.809	0	0	181	10	3	28	9422	0	0	0
1.81	0	0	182	1	8	28	9422	0	0	0
1.811	0	0	182	2	12	28	9422	0	0	0
1.812	0	0	182	3	16	28	9422	0	0	0
1.813	0	0	182	4	15	28	9422	0	0	0
1.814	0	0	182	5	4	28	9422	0	0	0
1.815	0	0	182	6	20	28	9422	0	0	0
1.816	0	0	182	7	5	28	9422	0	0	0
1.817	0	0	182	8	11	28	9422	0	0	0
1.818	0	0	182	9	16	28	9422	0	0	0
1.819	0	0	182	10	8	28	9422	0	0	0
1.82	0	0	183	1	12	28	9422	0	0	0
1.821	0	0	183	2	14	28	9422	0	0	0
1.822	0	0	183	3	15	28	9422	0	0	0
1.823	0	0	183	4	20	28	9422	0	0	0
1.824	0	0	183	5	5	28	9422	0	0	0
1.825	0	0	183	6	16	28	9422	0	0	0
1.826	0	0	183	7	1	28	9422	0	0	0
1.827	0	0	183	8	1	28	9422	0	0	0
1.828	0	0	183	9	4	28	9422	0	0	0
1.829	0	0	183	10	11	28	9422	0	0	0
1.83	0	0	184	1	8	28	9422	0	0	0
1.831	0	0	184	2	12	28	9422	0	0	0
1.832	0	0	184	3	9	28	9422	0	0	0
1.833	0	0	184	4	15	28	9422	0	0	0
1.834	0	0	184	5	20	28	9422	0	0	0
1.835	0	0	184	6	5	28	9422	0	0	0
1.836	0	0	184	7	11	28	9422	0	0	0
1.837	0	0	184	8	3	28	9422	0	0	0
1.838	0	0	184	9	8	28	9422	0	0	0
1.839	0	0	184	10	16	28	9422	0	0	0
1.84	0	0	185	1	12	28	9422	0	0	0
1.841	0	0	185	2	15	28	9422	0	0	0
1.842	0	0	185	3	4	28	9422	0	0	0
1.843	0	0	185	4	20	28	9422	0	0	0
1.844	0	0	185	5	5	28	9422	0	0	0
1.845	0	0	185	6	11	28	9422	0	0	0
1.846	0	0	185	7	9	28	9422	0	0	0
1.847	0	0	185	8	8	28	9422	0	0	0
1.848	0	0	185	9	12	28	9422	0	0	0
1.849	0	0	185	10	15	28	9422	0	0	0
1.85	0	0	186	1	3	28	9422	0	0	0
1.851	0	0	186	2	20	28	9422	0	0	0
1.852	0	0	186	3	16	28	9422	0	0	0
1.853	0	0	186	4	5	28	9422	0	0	0
1.854	0	0	186	5	11	28	9422	0	0	0
1.855	0	0	186	6	4	28	9422	0	0	0
1.856	0	0	186	7	8	28	9422	0	0	0
1.857	0	0	186	8	12	28	9422	0	0	0
1.858	0	0	186	9	15	28	9422	0	0	0
1.859	0	0	186	10	20	28	9422	0	0	0
1.86	0	0	187	1	5	28	9422	0	0	0
1.861	0	0	187	2	11	28	9422	0	0	0
1.862	0	0	187	3	8	28	9422	0	0	0
1.863	0	0	187	4	12	28	9422	0	0	0
1.864	0	0	187	5	3	28	9422	0	0	0
1.865	0	0	187	6	15	28	9422	0	0	0
1.866	0	0	187	7	9	28	9422	0	0	0
1.867	0	0	187	8	20	28	9422	0	0	0
1.868	0	0	187	9	5	28	9422	0	0	0
1.869	0	0	187	10	4	28	9422	0	0	0
1.87	0	0	188	1	11	28	9422	0	0	0
1.871	0	0	188	2	8	28	9422	0	0	0
1.872	0	0	188	3	12	28	9422	0	0	0
1.873	0	0	188	4	9	28	9422	0	0	0
1.874	0	0	188	5	15	28	9422	0	0	0
1.875	0	0	188	6	20	28	9422	0	0	0
1.876	0	0	188	7	4	28	9422	0	0	0
1.877	0	0	188	8	3	28	9422	0	0	0
1.878	0	0	188	9	5	28	9422	0	0	0
1.879	0	0	188	10	11	28	9422	0	0	0
1.88	0	0	189	1	8	28	9422	0	0	0
1.881	0	0	189	2	12	28	9422	0	0	0
1.882	0	0	189	3	15	28	9422	0	0	0
1.883	0	0	189	4	4	28	9422	0	0	0
1.884	0	0	189	5	20	28	9422	0	0	0
1.885	0	0	189	6	5	28	9422	0	0	0
1.886	0	0	189	7	11	28	9422	0	0	0
1.887	0	0	189	8	9	28	9422	0	0	0
1.888	0	0	189	9	8	28	9422	0	0	0
1.889	0	0	189	10	14	28	9422	0	0	0
1.89	0	0	190	1	4	28	9422	0	0	0
1.891	0	0	190	2	12	28	9422	0	0	0
1.892	0	0	190	3	15	28	9422	0	0	0
1.893	0	0	190	4	20	28	9422	0	0	0
1.894	0	0	190	5	5	28	9422	0	0	0
1.895	0	0	190	6	1	28	9422	0	0	0
1.896	0	0	190	7	4	28	9422	0	0	0
1.897	0	0	190	8	3	28	9422	0	0	0
1.898	0	0	190	9	11	28	9422	0	0	0
1.899	0	0	190	10	8	28	9422	0	0	0
1.9	0	0	191	1	12	28	9422	0	0	0
1.901	0	0	191	2	15	28	9422	0	0	0
1.902	0	0	191	3	20	28	9422	0	0	0
1.903	0	0	191	4	5	28	9422	0	0	0
1.904	0	0	191	5	11	28	9422	0	0	0
1.905	0	0	191	6	8	28	9422	0	0	0
1.906	0	0	191	7	12	28	9422	0	0	0
1.907	0	0	191	8	15	28	9422	0	0	0
1.908	0	0	191	9	20	28	9422	0	0	0
1.909	0	0	191	10	5	28	9422	0	0	0
1.91	0	0	192	1	11	28	9422	0	0	0
1.911	0	0	192	2	4	28	9422	0	0	0
1.912	0	0	192	3	8	28	9422	0	0	0
1.913	0	0	192	4	12	28	9422	0	0	0
1.914	0	0	192	5	9	28	9422	0	0	0
1.915	0	0	192	6	15	28	9422	0	0	0
1.916	0	0	192	7	20	28	9422	0	0	0
1.917	0	0	192	8	5	28	9422	0	0	0
1.918	0	0	192	9	11	28	9422	0	0	0
1.919	0	0	192	10	8	28	9422	0	0	0
1.92	0	0	193	1	12	28	9422	0	0	0
1.921	0	0	193	2	15	28	9422	0	0	0
1.922	0	0	193	3	20	28	9422	0	0	0
1.923	0	0	193	4	5	28	9422	0	0	0
1.924	0	0	193	5	11	28	9422	0	0	0
1.925	0	0	193	6	8	28	9422	0	0	0
1.926	0	0	193	7	12	28	9422	0	0	0
1.927	0	0	193	8	15	28	9422	0	0	0
1.928	0	0	193	9	9	28	9422	0	0	0
1.929	0	0	193	10	20	28	9422	0	0	0
1.93	0	0	194	1	5	28	9422	0	0	0
1.931	0	0	194	2	4	28	9422	0	0	0
1.932	0	0	194	3	3	28	9422	0	0	0
1.933	0	0	194	4	11	28	9422	0	0	0
1.934	0	0	194	5	8	28	9422	0	0	0
1.935	0	0	194	6	12	28	9422	0	0	0
1.936	0	0	194	7	15	28	9422	0	0	0
1.937	0	0	194	8	4	28	9422	0	0	0
1.938	0	0	194	9	20	28	9422	0	0	0
1.939	0	0	194	10	5	28	9422	0	0	0
1.94	0	0	195	1	11	28	9422	0	0	0
1.941	0	0	195	2	9	28	9422	0	0	0
1.942	0	0	195	3	8	28	9422	0	0	0
1.943	0	0	195	4	12	28	9422	0	0	0
1.944	0	0	195	5	15	28	9422	0	0	0
1.945	0	0	195	6	20	28	9422	0	0	0
1.946	0	0	195	7	3	28	9422	0	0	0
1.947	0	0	195	8	5	28	9422	0	0	0
1.948	0	0	195	9	11	28	9422	0	0	0
1.949	0	0	195	10	8	28	9422	0	0	0
1.95	0	0	196	1	12	28	9422	0	0	0
1.951	0	0	196	2	4	28	9422	0	0	0
1.952	0	0	196	3	15	28	9422	0	0	0
1.953	0	0	196	4	20	28	9422	0	0	0
1.954	0	0	196	5	5	28	9422	0	0	0
1.955	0	0	196	6	9	28	9422	0	0	0
1.956	0	0	196	7	11	28	9422	0	0	0
1.957	0	0	196	8	14	28	9422	0	0	0
1.958	0	0	196	9	8	28	9422	0	0	0
1.959	0	0	196	10	12	28	9422	0	0	0
1.96	0	0	197	1	15	28	9422	0	0	0
1.961	0	0	197	2	20	28	9422	0	0	0
1.962	0	0	197	3	5	28	9422	0	0	0
1.963	0	0	197	4	1	28	9422	0	0	0
1.964	0	0	197	5	11	28	9422	0	0	0
1.965	0	0	197	6	4	28	9422	0	0	0
1.966	0	0	197	7	3	28	9422	0	0	0
1.967	0	0	197	8	8	28	9422	0	0	0
1.968	0	0	197	9	12	28	9422	0	0	0
1.969	0	0	197	10	15	28	9422	0	0	0
1.97	0	0	198	1	20	28	9422	0	0	0
1.971	0	0	198	2	5	28	9422	0	0	0
1.972	0	0	198	3	11	28	9422	0	0	0
1.973	0	0	198	4	8	28	9422	0	0	0
1.974	0	0	198	5	3	28	9422	0	0	0
1.975	0	0	198	6	9	28	9422	0	0	0
1.976	0	0	198	7	12	28	9422	0	0	0
1.977	0	0	198	8	15	28	9422	0	0	0
1.978	0	0	198	9	4	28	9422	0	0	0
1.979	0	0	198	10	20	28	9422	0	0	0
1.98	0	0	199	1	5	28	9422	0	0	0
1.981	0	0	199	2	11	28	9422	0	0	0
1.982	0	0	199	3	8	28	9422	0	0	0
1.983	0	0	199	4	12	28	9422	0	0	0
1.984	0	0	199	5	15	28	9422	0	0	0
1.985	0	0	199	6	4	28	9422	0	0	0
1.986	0	0	199	7	20	28	9422	0	0	0
1.987	0	0	199	8	3	28	9422	0	0	0
1.988	0	0	199	9	5	28	9422	0	0	0
1.989	0	0	199	10	11	28	9422	0	0	0
1.99	0	0	200	1	8	28	9422	0	0	0
1.991	0	0	200	2	12	28	9422	0	0	0
1.992	0	0	200	3	15	28	9422	0	0	0
1.993	0	0	200	4	20	28	9422	0	0	0
1.994	0	0	200	5	5	28	9422	0	0	0
1.995	0	0	200	6	11	28	9422	0	0	0
1.996	0	0	200	7	8	28	9422	0	0	0
1.997	0	0	200	8	12	28	9422	0	0	0
1.998	0	0	200	9	15	28	9422	0	0	0
1.999	0	0	200	10	20	28	9422	0	0	0
2	0	0	201	1	3	28	9422	0	0	0
2.001	0	0	201	2	5	28	9422	0	0	0
2.002	0	0	201	3	11	28	9422	0	0	0
2.003	0	0	201	4	8	28	9422	0	0	0
2.004	0	0	201	5	12	28	9422	0	0	0
2.005	0	0	201	6	15	28	9422	0	0	0
2.006	0	0	201	7	20	28	9422	0	0	0
2.007	0	0	201	8	5	28	9422	0	0	0
2.008	0	0	201	9	11	28	9422	0	0	0
2.009	0	0	201	10	8	28	9422	0	0	0
2.01	0	0	202	1	12	28	9422	0	0	0
2.011	0	0	202	2	15	28	9422	0	0	0
2.012	0	0	202	3	4	28	9422	0	0	0
2.013	0	0	202	4	20	28	9422	0	0	0
2.014	0	0	202	5	3	28	9422	0	0	0
2.015	0	0	202	6	5	28	9422	0	0	0
2.016	0	0	202	7	11	28	9422	0	0	0
2.017	0	0	202	8	8	28	9422	0	0	0
2.018	0	0	202	9	12	28	9422	0	0	0
2.019	0	0	202	10	15	28	9422	0	0	0
2.02	0	0	203	1	20	28	9422	0	0	0
2.021	0	0	203	2	5	28	9422	0	0	0
2.022	0	0	203	3	11	28	9422	0	0	0
2.023	0	0	203	4	8	28	9422	0	0	0
2.024	0	0	203	5	12	28	9422	0	0	0
2.025	0	0	203	6	15	28	9422	0	0	0
2.026	0	0	203	7	20	28	9422	0	0	0
2.027	0	0	203	8	5	28	9422	0	0	0
2.028	0	0	203	9	11	28	9422	0	0	0
2.029	0	0	203	10	8	28	9422	0	0	0
2.03	0	0	204	1	12	28	9422	0	0	0
2.031	0	0	204	2	1	28	9422	0	0	0
2.032	0	0	204	3	15	28	9422	0	0	0
2.033	0	0	204	4	4	28	9422	0	0	0
2.034	0	0	204	5	20	28	9422	0	0	0
2.035	0	0	204	6	5	28	9422	0	0	0
2.036	0	0	204	7	11	28	9422	0	0	0
2.037	0	0	204	8	8	28	9422	0	0	0
2.038	0	0	204	9	12	28	9422	0	0	0
2.039	0	0	204	10	15	28	9422	0	0	0
2.04	0	0	205	1	4	28	9422	0	0	0
2.041	0	0	205	2	3	28	9422	0	0	0
2.042	0	0	205	3	20	28	9422	0	0	0
2.043	0	0	205	4	5	28	9422	0	0	0
2.044	0	0	205	5	11	28	9422	0	0	0
2.045	0	0	205	6	8	28	9422	0	0	0
2.046	0	0	205	7	12	28	9422	0	0	0
2.047	0	0	205	8	15	28	9422	0	0	0
2.048	0	0	205	9	20	28	9422	0	0	0
2.049	0	0	205	10	5	28	9422	0	0	0
2.05	0	0	206	1	11	28	9422	0	0	0
2.051	0	0	206	2	8	28	9422	0	0	0
2.052	0	0	206	3	12	28	9422	0	0	0
2.053	0	0	206	4	4	28	9422	0	0	0
2.054	0	0	206	5	15	28	9422	0	0	0
2.055	0	0	206	6	3	28	9422	0	0	0
2.056	0	0	206	7	20	28	9422	0	0	0
2.057	0	0	206	8	5	28	9422	0	0	0
2.058	0	0	206	9	11	28	9422	0	0	0
2.059	0	0	206	10	8	28	9422	0	0	0
2.06	0	0	207	1	12	28	9422	0	0	0
2.061	0	0	207	2	15	28	9422	0	0	0
2.062	0	0	207	3	20	28	9422	0	0	0
2.063	0	0	207	4	5	28	9422	0	0	0
2.064	0	0	207	5	11	28	9422	0	0	0
2.065	0	0	207	6	8	28	9422	0	0	0
2.066	0	0	207	7	12	28	9422	0	0	0
2.067	0	0	207	8	4	28	9422	0	0	0
2.068	0	0	207	9	3	28	9422	0	0	0
2.069	0	0	207	10	15	28	9422	0	0	0
2.07	0	0	208	1	20	28	9422	0	0	0
2.071	0	0	208	2	5	28	9422	0	0	0
2.072	0	0	208	3	11	28	9422	0	0	0
2.073	0	0	208	4	8	28	9422	0	0	0
2.074	0	0	208	5	12	28	9422	0	0	0
2.075	0	0	208	6	15	28	9422	0	0	0
2.076	0	0	208	7	20	28	9422	0	0	0
2.077	0	0	208	8	5	28	9422	0	0	0
2.078	0	0	208	9	11	28	9422	0	0	0
2.079	0	0	208	10	8	28	9422	0	0	0
2.08	0	0	209	1	12	28	9422	0	0	0
2.081	0	0	209	2	4	28	9422	0	0	0
2.082	0	0	209	3	15	28	9422	0	0	0
2.083	0	0	209	4	20	28	9422	0	0	0
2.084	0	0	209	5	5	28	9422	0	0	0
2.085	0	0	209	6	11	28	9422	0	0	0
2.086	0	0	209	7	16	28	9422	0	0	0
2.087	0	0	209	8	8	28	9422	0	0	0
2.088	0	0	209	9	12	28	9422	0	0	0
2.089	0	0	209	10	15	28	9422	0	0	0
2.09	0	0	210	1	20	28	9422	0	0	0
2.091	0	0	210	2	5	28	9422	0	0	0
2.092	0	0	210	3	11	28	9422	0	0	0
2.093	0	0	210	4	8	28	9422	0	0	0
2.094	0	0	210	5	14	28	9422	0	0	0
2.095	0	0	210	6	4	28	9422	0	0	0
2.096	0	0	210	7	3	28	9422	0	0	0
2.097	0	0	210	8	12	28	9422	0	0	0
2.098	0	0	210	9	15	28	9422	0	0	0
2.099	0	0	210	10	1	28	9422	0	0	0
2.1	0	0	211	1	20	28	9422	0	0	0
2.101	0	0	211	2	4	28	9422	0	0	0
2.102	0	0	211	3	5	28	9422	0	0	0
2.103	0	0	211	4	11	28	9422	0	0	0
2.104	0	0	211	5	8	28	9422	0	0	0
2.105	0	0	211	6	12	28	9422	0	0	0
2.106	0	0	211	7	15	28	9422	0	0	0
2.107	0	0	211	8	20	28	9422	0	0	0
2.108	0	0	211	9	4	28	9422	0	0	0
2.109	0	0	211	10	5	28	9422	0	0	0
2.11	0	0	212	1	11	28	9422	0	0	0
2.111	0	0	212	2	8	28	9422	0	0	0
2.112	0	0	212	3	12	28	9422	0	0	0
2.113	0	0	212	4	15	28	9422	0	0	0
2.114	0	0	212	5	20	28	9422	0	0	0
2.115	0	0	212	6	5	28	9422	0	0	0
2.116	0	0	212	7	11	28	9422	0	0	0
2.117	0	0	212	8	8	28	9422	0	0	0
2.118	0	0	212	9	16	28	9422	0	0	0
2.119	0	0	212	10	12	28	9422	0	0	0
2.12	0	0	213	1	15	28	9422	0	0	0
2.121	0	0	213	2	20	28	9422	0	0	0
2.122	0	0	213	3	4	28	9422	0	0	0
2.123	0	0	213	4	5	28	9422	0	0	0
2.124	0	0	213	5	11	28	9422	0	0	0
2.125	0	0	213	6	8	28	9422	0	0	0
2.126	0	0	213	7	12	28	9422	0	0	0
2.127	0	0	213	8	15	28	9422	0	0	0
2.128	0	0	213	9	4	28	9422	0	0	0
2.129	0	0	213	10	20	28	9422	0	0	0
2.13	0	0	214	1	5	28	9422	0	0	0
2.131	0	0	214	2	11	28	9422	0	0	0
2.132	0	0	214	3	16	28	9422	0	0	0
2.133	0	0	214	4	8	28	9422	0	0	0
2.134	0	0	214	5	12	28	9422	0	0	0
2.135	0	0	214	6	4	28	9422	0	0	0
2.136	0	0	214	7	15	28	9422	0	0	0
2.137	0	0	214	8	3	28	9422	0	0	0
2.138	0	0	214	9	20	28	9422	0	0	0
2.139	0	0	214	10	16	28	9422	0	0	0
2.14	0	0	215	1	2	28	9422	0	0	0
2.141	0	0	215	2	5	28	9422	0	0	0
2.142	0	0	215	3	11	28	9422	0	0	0
2.143	0	0	215	4	8	28	9422	0	0	0
2.144	0	0	215	5	12	28	9422	0	0	0
2.145	0	0	215	6	16	28	9422	0	0	0
2.146	0	0	215	7	15	28	9422	0	0	0
2.147	0	0	215	8	20	28	9422	0	0	0
2.148	0	0	215	9	5	28	9422	0	0	0
2.149	0	0	215	10	11	28	9422	0	0	0
2.15	0	0	216	1	3	28	9422	0	0	0
2.151	0	0	216	2	4	28	9422	0	0	0
2.152	0	0	216	3	8	28	9422	0	0	0
2.153	0	0	216	4	16	28	9422	0	0	0
2.154	0	0	216	5	12	28	9422	0	0	0
2.155	0	0	216	6	15	28	9422	0	0	0
2.156	0	0	216	7	4	28	9422	0	0	0
2.157	0	0	216	8	20	28	9422	0	0	0
2.158	0	0	216	9	5	28	9422	0	0	0
2.159	0	0	216	10	11	28	9422	0	0	0
2.16	0	0	217	1	8	28	9422	0	0	0
2.161	0	0	217	2	12	28	9422	0	0	0
2.162	0	0	217	3	15	28	9422	0	0	0
2.163	0	0	217	4	20	28	9422	0	0	0
2.164	0	0	217	5	5	28	9422	0	0	0
2.165	0	0	217	6	11	28	9422	0	0	0
2.166	0	0	217	7	16	28	9422	0	0	0
2.167	0	0	217	8	8	28	9422	0	0	0
2.168	0	0	217	9	1	28	9422	0	0	0
2.169	0	0	217	10	4	28	9422	0	0	0
2.17	0	0	218	1	3	28	9422	0	0	0
2.171	0	0	218	2	12	28	9422	0	0	0
2.172	0	0	218	3	15	28	9422	0	0	0
2.173	0	0	218	4	16	28	9422	0	0	0
2.174	0	0	218	5	20	28	9422	0	0	0
2.175	0	0	218	6	5	28	9422	0	0	0
2.176	0	0	218	7	11	28	9422	0	0	0
2.177	0	0	218	8	8	28	9422	0	0	0
2.178	0	0	218	9	3	28	9422	0	0	0
2.179	0	0	218	10	12	28	9422	0	0	0
2.18	0	0	219	1	16	28	9422	0	0	0
2.181	0	0	219	2	2	28	9422	0	0	0
2.182	0	0	219	3	15	28	9422	0	0	0
2.183	0	0	219	4	4	28	9422	0	0	0
2.184	0	0	219	5	20	28	9422	0	0	0
2.185	0	0	219	6	5	28	9422	0	0	0
2.186	0	0	219	7	11	28	9422	0	0	0
2.187	0	0	219	8	16	28	9422	0	0	0
2.188	0	0	219	9	8	28	9422	0	0	0
2.189	0	0	219	10	12	28	9422	0	0	0
2.19	0	0	220	1	4	28	9422	0	0	0
2.191	0	0	220	2	3	28	9422	0	0	0
2.192	0	0	220	3	15	28	9422	0	0	0
2.193	0	0	220	4	16	28	9422	0	0	0
2.194	0	0	220	5	20	28	9422	0	0	0
2.195	0	0	220	6	5	28	9422	0	0	0
2.196	0	0	220	7	11	28	9422	0	0	0
2.197	0	0	220	8	4	28	9422	0	0	0
2.198	0	0	220	9	8	28	9422	0	0	0
2.199	0	0	220	10	12	28	9422	0	0	0
2.2	0	0	221	1	15	28	9422	0	0	0
2.201	0	0	221	2	16	28	9422	0	0	0
2.202	0	0	221	3	20	28	9422	0	0	0
2.203	0	0	221	4	5	28	9422	0	0	0
2.204	0	0	221	5	11	28	9422	0	0	0
2.205	0	0	221	6	8	28	9422	0	0	0
2.206	0	0	221	7	3	28	9422	0	0	0
2.207	0	0	221	8	12	28	9422	0	0	0
2.208	0	0	221	9	2	28	9422	0	0	0
2.209	0	0	221	10	15	28	9422	0	0	0
2.21	0	0	222	1	4	28	9422	0	0	0
2.211	0	0	222	2	20	28	9422	0	0	0
2.212	0	0	222	3	5	28	9422	0	0	0
2.213	0	0	222	4	11	28	9422	0	0	0
2.214	0	0	222	5	16	28	9422	0	0	0
2.215	0	0	222	6	8	28	9422	0	0	0
2.216	0	0	222	7	12	28	9422	0	0	0
2.217	0	0	222	8	15	28	9422	0	0	0
2.218	0	0	222	9	20	28	9422	0	0	0
2.219	0	0	222	10	5	28	9422	0	0	0
2.22	0	0	223	1	16	28	9422	0	0	0
2.221	0	0	223	2	11	28	9422	0	0	0
2.222	0	0	223	3	8	28	9422	0	0	0
2.223	0	0	223	4	12	28	9422	0	0	0
2.224	0	0	223	5	15	28	9422	0	0	0
2.225	0	0	223	6	4	28	9422	0	0	0
2.226	0	0	223	7	3	28	9422	0	0	0
2.227	0	0	223	8	16	28	9422	0	0	0
2.228	0	0	223	9	20	28	9422	0	0	0
2.229	0	0	223	10	5	28	9422	0	0	0
2.23	0	0	224	1	14	28	9422	0	0	0
2.231	0	0	224	2	11	28	9422	0	0	0
2.232	0	0	224	3	8	28	9422	0	0	0
2.233	0	0	224	4	3	28	9422	0	0	0
2.234	0	0	224	5	12	28	9422	0	0	0
2.235	0	0	224	6	2	28	9422	0	0	0
2.236	0	0	224	7	1	28	9422	0	0	0
2.237	0	0	224	8	16	28	9422	0	0	0
2.238	0	0	224	9	4	28	9422	0	0	0
2.239	0	0	224	10	15	28	9422	0	0	0
2.24	0	0	225	1	20	28	9422	0	0	0
2.241	0	0	225	2	16	28	9422	0	0	0
2.242	0	0	225	3	5	28	9422	0	0	0
2.243	0	0	225	4	11	28	9422	0	0	0
2.244	0	0	225	5	8	28	9422	0	0	0
2.245	0	0	225	6	12	28	9422	0	0	0
2.246	0	0	225	7	15	28	9422	0	0	0
2.247	0	0	225	8	20	28	9422	0	0	0
2.248	0	0	225	9	5	28	9422	0	0	0
2.249	0	0	225	10	2	28	9422	0	0	0
2.25	0	0	226	1	11	28	9422	0	0	0
2.251	0	0	226	2	4	28	9422	0	0	0
2.252	0	0	226	3	8	28	9422	0	0	0
2.253	0	0	226	4	12	28	9422	0	0	0
2.254	0	0	226	5	15	28	9422	0	0	0
2.255	0	0	226	6	20	28	9422	0	0	0
2.256	0	0	226	7	5	28	9422	0	0	0
2.257	0	0	226	8	11	28	9422	0	0	0
2.258	0	0	226	9	8	28	9422	0	0	0
2.259	0	0	226	10	12	28	9422	0	0	0
2.26	0	0	227	1	15	28	9422	0	0	0
2.261	0	0	227	2	20	28	9422	0	0	0
2.262	0	0	227	3	2	28	9422	0	0	0
2.263	0	0	227	4	2	28	9422	0	0	0
2.264	0	0	227	5	16	28	9422	0	0	0
2.265	0	0	227	6	4	28	9422	0	0	0
2.266	0	0	227	7	5	28	9422	0	0	0
2.267	0	0	227	8	11	28	9422	0	0	0
2.268	0	0	227	9	8	28	9422	0	0	0
2.269	0	0	227	10	16	28	9422	0	0	0
2.27	0	0	228	1	12	28	9422	0	0	0
2.271	0	0	228	2	15	28	9422	0	0	0
2.272	0	0	228	3	20	28	9422	0	0	0
2.273	0	0	228	4	3	28	9422	0	0	0
2.274	0	0	228	5	5	28	9422	0	0	0
2.275	0	0	228	6	16	28	9422	0	0	0
2.276	0	0	228	7	11	28	9422	0	0	0
2.277	0	0	228	8	8	28	9422	0	0	0
2.278	0	0	228	9	12	28	9422	0	0	0
2.279	0	0	228	10	4	28	9422	0	0	0
2.28	0	0	229	1	15	28	9422	0	0	0
2.281	0	0	229	2	20	28	9422	0	0	0
2.282	0	0	229	3	5	28	9422	0	0	0
2.283	0	0	229	4	11	28	9422	0	0	0
2.284	0	0	229	5	8	28	9422	0	0	0
2.285	0	0	229	6	4	28	9422	0	0	0
2.286	0	0	229	7	12	28	9422	0	0	0
2.287	0	0	229	8	3	28	9422	0	0	0
2.288	0	0	229	9	15	28	9422	0	0	0
2.289	0	0	229	10	20	28	9422	0	0	0
2.29	0	0	230	1	2	28	9422	0	0	0
2.291	0	0	230	2	5	28	9422	0	0	0
2.292	0	0	230	3	11	28	9422	0	0	0
2.293	0	0	230	4	8	28	9422	0	0	0
2.294	0	0	230	5	12	28	9422	0	0	0
2.295	0	0	230	6	16	28	9422	0	0	0
2.296	0	0	230	7	15	28	9422	0	0	0
2.297	0	0	230	8	20	28	9422	0	0	0
2.298	0	0	230	9	5	28	9422	0	0	0
2.299	0	0	230	10	4	28	9422	0	0	0
2.3	0	0	231	1	11	28	9422	0	0	0
2.301	0	0	231	2	8	28	9422	0	0	0
2.302	0	0	231	3	12	28	9422	0	0	0
2.303	0	0	231	4	15	28	9422	0	0	0
2.304	0	0	231	5	1	28	9422	0	0	0
2.305	0	0	231	6	2	28	9422	0	0	0
2.306	0	0	231	7	20	28	9422	0	0	0
2.307	0	0	231	8	3	28	9422	0	0	0
2.308	0	0	231	9	5	28	9422	0	0	0
2.309	0	0	231	10	16	28	9422	0	0	0
2.31	0	0	232	1	16	28	9422	0	0	0
2.311	0	0	232	2	11	28	9422	0	0	0
2.312	0	0	232	3	8	28	9422	0	0	0
2.313	0	0	232	4	4	28	9422	0	0	0
2.314	0	0	232	5	12	28	9422	0	0	0
2.315	0	0	232	6	15	28	9422	0	0	0
2.316	0	0	232	7	20	28	9422	0	0	0
2.317	0	0	232	8	2	28	9422	0	0	0
2.318	0	0	232	9	5	28	9422	0	0	0
2.319	0	0	232	10	11	28	9422	0	0	0
2.32	0	0	233	1	8	28	9422	0	0	0
2.321	0	0	233	2	12	28	9422	0	0	0
2.322	0	0	233	3	15	28	9422	0	0	0
2.323	0	0	233	4	16	28	9422	0	0	0
2.324	0	0	233	5	16	28	9422	0	0	0
2.325	0	0	233	6	20	28	9422	0	0	0
2.326	0	0	233	7	4	28	9422	0	0	0
2.327	0	0	233	8	5	28	9422	0	0	0
2.328	0	0	233	9	11	28	9422	0	0	0
2.329	0	0	233	10	8	28	9422	0	0	0
2.33	0	0	234	1	12	28	9422	0	0	0
2.331	0	0	234	2	15	28	9422	0	0	0
2.332	0	0	234	3	2	28	9422	0	0	0
2.333	0	0	234	4	4	28	9422	0	0	0
2.334	0	0	234	5	20	28	9422	0	0	0
2.335	0	0	234	6	5	28	9422	0	0	0
2.336	0	0	234	7	11	28	9422	0	0	0
2.337	0	0	234	8	8	28	9422	0	0	0
